,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
325,1637280000,4312.99,3976.76,3998.17,376892.96,1570958313.67,4299.27,direct,
326,1637366400,4438.77,4207.89,4299.27,183688.33,793329749.88,4415.72,direct,
327,1637452800,4427.16,4249.1,4415.72,155708.27,677869864.33,4264.61,direct,
328,1637539200,4316.81,4026.8,4264.61,361088.34,1505604412.03,4090.46,direct,
329,1637625600,4388.46,4064.13,4090.46,334979.15,1418992817.98,4341.17,direct,
330,1637712000,4372.59,4170.12,4341.17,242314.24,1031134404.33,4271.96,direct,
331,1637798400,4553.76,4250.21,4271.96,232199.87,1026529358.49,4523.8,direct,
332,1637884800,4553.39,3924.75,4523.8,589151.39,2436905151.43,4042.55,direct,
333,1637971200,4186.32,4032.49,4042.55,171463.23,705324182.49,4100.3,direct,
334,1638057600,4301.69,3966.8,4100.3,247141.4,1016069613.05,4297.92,direct,
335,1638144000,4461.9,4283.21,4297.92,289979.7,1267610516.1,4448.49,direct,
336,1638230400,4757.28,4351.26,4448.49,613077.97,2807573673.7,4631.1,direct,
337,1638316800,4781.93,4527.67,4631.1,435841.64,2040601934.49,4587.74,direct,
338,1638403200,4635.8,4436.52,4587.74,313150.82,1418366718.66,4514.8,direct,
339,1638489600,4659.62,4088.98,4514.8,520083.09,2259654209.54,4219.32,direct,
340,1638576000,4238.26,3692.26,4219.32,794368.81,3148499591.46,4124.26,direct,
341,1638662400,4255.77,4039.23,4124.26,409297.68,1701512079.93,4201.09,direct,
342,1638748800,4378.45,3921.25,4201.09,620289.46,2557612886.32,4357.17,direct,
343,1638835200,4431.06,4261.1,4357.17,321026.63,1397029329.38,4309.7,direct,
344,1638921600,4455.48,4229.69,4309.7,291373.82,1271231903.62,4439.98,direct,
345,1639008000,4489.81,4077.39,4439.98,387852.11,1647959364.78,4111.92,direct,
346,1639094400,4229.29,3890.33,4111.92,465520.56,1887677550.92,3902.49,direct,
347,1639180800,4099.04,3835.8,3902.49,306631.5,1229885614.78,4088.68,direct,
348,1639267200,4179.55,3990.11,4088.68,201356.73,822451692.61,4135.31,direct,
349,1639353600,4144.68,3672.91,4135.31,638868.62,2479495385.68,3785.08,direct,
350,1639440000,3882.64,3687.79,3785.08,350824.15,1331915229.79,3862.18,direct,
351,1639526400,4095.28,3651.32,3862.18,584777.27,2261433715.25,4020.19,direct,
352,1639612800,4113.2,3953.97,4020.19,300503.54,1214057116.12,3957.03,direct,
353,1639699200,3994.8,3701.56,3957.03,391840.81,1510947390.05,3876.37,direct,
354,1639785600,3998.59,3769.26,3876.37,230980.4,905001419.39,3961.96,direct,
355,1639872000,4032.94,3887.35,3961.96,180827.39,714693305.99,3924.55,direct,
356,1639958400,3982.81,3755.88,3924.55,297439.66,1148343070.42,3945.57,direct,
357,1640044800,4063.67,3911.66,3945.57,274950.73,1100583287.23,4017.7,direct,
358,1640131200,4075.0,3940.86,4017.7,191823.84,769184671.11,3981.26,direct,
359,1640217600,4155.17,3896.44,3981.26,315272.64,1268269549.32,4112.35,direct,
360,1640304000,4137.22,4014.98,4112.35,179378.39,733002231.89,4047.87,direct,
361,1640390400,4141.62,4023.5,4047.87,108759.92,443317505.87,4097.06,direct,
362,1640476800,4106.52,4008.08,4097.06,112519.97,456822577.62,4063.44,direct,
363,1640563200,4128.11,4030.81,4063.44,164782.11,672618458.2,4037.87,direct,
364,1640649600,4038.31,3761.18,4037.87,340005.93,1320165386.47,3793.54,direct,
365,1640736000,3827.6,3604.6,3793.54,290193.74,1086528328.73,3629.31,direct,
366,1640822400,3769.38,3588.54,3629.31,264722.99,978675377.84,3710.08,direct,
367,1640908800,3814.37,3621.79,3710.08,298108.43,1110593109.24,3675.79,direct,
368,1640995200,3777.06,3675.15,3675.79,148235.07,552908047.08,3766.74,direct,
369,1641081600,3854.47,3718.46,3766.74,140733.04,532912408.05,3830.92,direct,
370,1641168000,3850.72,3682.61,3830.92,194314.85,733848876.26,3765.16,direct,
371,1641254400,3891.61,3714.62,3765.16,245989.54,938866049.19,3785.67,direct,
372,1641340800,3847.65,3424.77,3785.67,409099.95,1497204817.27,3536.77,direct,
373,1641427200,3549.26,3300.16,3536.77,453380.13,1549952613.52,3406.48,direct,
374,1641513600,3415.21,3081.33,3406.48,658469.5,2113480068.24,3196.47,direct,
375,1641600000,3247.14,3000.44,3196.47,378058.74,1176273571.17,3080.81,direct,
376,1641686400,3211.44,3058.72,3080.81,237084.95,744089597.15,3150.83,direct,
377,1641772800,3180.23,2929.63,3150.83,464065.27,1414704260.19,3083.68,direct,
378,1641859200,3265.05,3053.43,3083.68,287428.21,909974304.07,3240.32,direct,
379,1641945600,3415.58,3207.8,3240.32,294179.82,976636720.28,3373.03,direct,
380,1642032000,3412.61,3234.68,3373.03,253943.25,842177824.2,3242.26,direct,
381,1642118400,3344.43,3190.86,3242.26,231692.68,757380057.76,3309.66,direct,
382,1642204800,3372.84,3262.31,3309.66,126153.72,419775516.58,3328.63,direct,
383,1642291200,3393.05,3275.11,3328.63,122574.95,408917682.57,3349.61,direct,
384,1642377600,3358.54,3143.23,3349.61,253781.11,821946264.75,3210.9,direct,
385,1642464000,3244.64,3085.01,3210.9,281019.69,886615823.7,3161.5,direct,
386,1642550400,3174.98,3048.26,3161.5,290430.38,904276109.96,3084.78,direct,
387,1642636800,3272.69,2987.33,3084.78,336839.6,1059563581.09,3002.43,direct,
388,1642723200,3033.86,2473.06,3002.43,988993.98,2739752122.2,2569.59,direct,
389,1642809600,2626.26,2306.11,2569.59,882340.28,2161344450.57,2412.23,direct,
390,1642896000,2549.64,2372.63,2412.23,445834.07,1097388289.15,2541.6,direct,
391,1642982400,2541.78,2160.66,2541.6,1073894.23,2488339892.27,2442.27,direct,
392,1643068800,2508.14,2351.86,2442.27,485036.16,1178707258.61,2459.65,direct,
393,1643155200,2723.15,2402.99,2459.65,737513.68,1884456587.88,2464.13,direct,
394,1643241600,2521.07,2316.47,2464.13,509719.12,1232688510.11,2425.83,direct,
395,1643328000,2558.86,2359.78,2425.83,427257.35,1045738950.11,2547.03,direct,
396,1643414400,2637.58,2522.26,2547.03,252029.25,648693006.43,2603.1,direct,
397,1643500800,2639.97,2544.43,2603.1,191134.8,496079257.79,2603.24,direct,
398,1643587200,2707.52,2479.42,2603.24,354789.83,923473240.93,2689.14,direct,
399,1643673600,2814.09,2676.94,2689.14,368573.73,1017221692.9,2790.15,direct,
400,1643760000,2812.72,2613.75,2790.15,412321.15,1117424351.2,2681.11,direct,
401,1643846400,2727.32,2575.55,2681.11,335349.34,883999086.79,2697.18,direct,
402,1643932800,2998.46,2673.44,2697.18,490154.91,1401499392.17,2997.18,direct,
403,1644019200,3062.95,2962.22,2997.18,255479.72,769211760.94,3015.26,direct,
404,1644105600,3075.45,2952.8,3015.26,133595.11,402035046.33,3057.68,direct,
405,1644192000,3192.5,2996.04,3057.68,372171.22,1158530947.35,3141.38,direct,
406,1644278400,3233.58,3028.6,3141.38,360771.09,1122580120.4,3118.76,direct,
407,1644364800,3273.04,3057.51,3118.76,291438.28,924663930.55,3246.72,direct,
408,1644451200,3283.28,3059.58,3246.72,400824.47,1273705251.69,3074.84,direct,
409,1644537600,3139.99,2880.24,3074.84,446120.24,1349461675.11,2928.93,direct,
410,1644624000,2986.55,2859.52,2928.93,218079.8,636492567.43,2918.34,direct,
411,1644710400,2954.6,2839.03,2918.34,162466.43,471244695.51,2872.44,direct,
412,1644796800,2965.85,2832.37,2872.44,310054.68,900749488.39,2931.12,direct,
413,1644883200,3197.58,2913.29,2931.12,324817.22,1002040864.64,3185.81,direct,
414,1644969600,3189.15,3045.67,3185.81,257029.5,803304744.19,3124.33,direct,
415,1645056000,3161.66,2854.87,3124.33,426192.96,1278963366.95,2894.42,direct,
416,1645142400,2945.24,2753.63,2894.42,386698.78,1096377704.49,2780.72,direct,
417,1645228800,2831.75,2699.43,2780.72,204084.91,563929415.84,2764.5,direct,
418,1645315200,2765.19,2576.75,2764.5,296987.31,788545229.88,2622.7,direct,
419,1645401600,2759.38,2561.64,2622.7,480551.54,1280527155.22,2570.15,direct,
420,1645488000,2666.02,2502.79,2570.15,421346.73,1088026319.81,2638.81,direct,
421,1645574400,2755.04,2578.18,2638.81,351075.55,937541603.27,2580.97,direct,
422,1645660800,2708.0,2302.3,2580.97,976089.91,2394587900.96,2597.94,direct,
423,1645747200,2836.6,2573.59,2597.94,397777.86,1068346401.49,2769.0,direct,
424,1645833600,2872.94,2730.21,2769.0,228073.48,637768288.08,2780.32,direct,
425,1645920000,2835.86,2560.39,2780.32,402408.5,1085892930.75,2617.32,direct,
426,1646006400,2945.2,2571.64,2617.32,507566.28,1390670729.71,2919.85,direct,
427,1646092800,3035.04,2861.91,2919.85,432840.34,1275345152.75,2976.59,direct,
428,1646179200,3035.58,2916.52,2976.59,373509.87,1110866879.98,2949.03,direct,
429,1646265600,2971.29,2790.6,2949.03,310213.42,888491373.47,2833.71,direct,
430,1646352000,2834.95,2577.66,2833.71,413535.48,1114507567.57,2622.51,direct,
431,1646438400,2682.35,2591.96,2622.51,118149.01,312186085.03,2666.18,direct,
432,1646524800,2675.13,2550.56,2666.18,131309.35,343584082.5,2552.58,direct,
433,1646611200,2646.36,2450.51,2552.58,365700.0,926973297.81,2496.67,direct,
434,1646697600,2623.67,2486.41,2496.67,301868.62,773261628.78,2579.18,direct,
435,1646784000,2767.0,2572.58,2579.18,311246.75,845338807.07,2733.05,direct,
436,1646870400,2733.49,2565.89,2733.05,345967.91,903490445.4,2608.64,direct,
437,1646956800,2667.32,2528.3,2608.64,272956.31,705087040.47,2557.57,direct,
438,1647043200,2613.21,2555.12,2557.57,93815.15,242567780.48,2569.87,direct,
439,1647129600,2601.69,2498.79,2569.87,129148.33,330151197.72,2516.83,direct,
440,1647216000,2608.14,2503.88,2516.83,222653.25,570156967.79,2591.45,direct,
441,1647302400,2668.8,2512.0,2591.45,281854.48,729493276.15,2619.61,direct,
442,1647388800,2787.84,2607.23,2619.61,383216.56,1032083525.66,2775.15,direct,
443,1647475200,2835.17,2750.42,2775.15,287141.33,802482340.33,2814.64,direct,
444,1647561600,2978.26,2771.37,2814.64,441350.22,1268306240.7,2941.32,direct,
445,1647648000,2983.2,2907.12,2941.32,182471.07,538679042.44,2952.64,direct,
446,1647734400,2963.95,2820.11,2952.64,162953.99,470175915.87,2861.26,direct,
447,1647820800,2960.6,2834.51,2861.26,259557.83,754395426.87,2895.01,direct,
448,1647907200,3049.24,2888.86,2895.01,368766.57,1105346813.25,2970.47,direct,
449,1647993600,3038.65,2926.7,2970.47,298978.12,891655004.6,3037.3,direct,
450,1648080000,3129.44,3004.26,3037.3,392621.51,1204417827.74,3112.85,direct,
451,1648166400,3193.97,3080.87,3112.85,332993.23,1043393468.05,3104.04,direct,
452,1648252800,3153.55,3086.7,3104.04,98656.67,308097209.43,3146.36,direct,
453,1648339200,3299.22,3128.13,3146.36,186907.99,599229501.54,3296.46,direct,
454,1648425600,3433.9,3276.53,3296.46,369540.98,1240484725.34,3334.29,direct,
455,1648512000,3481.81,3331.97,3334.29,309607.06,1057698452.9,3402.62,direct,
456,1648598400,3443.99,3340.85,3402.62,215492.76,730754932.49,3385.11,direct,
457,1648684800,3445.59,3261.99,3385.11,267142.15,892918044.54,3282.78,direct,
458,1648771200,3481.39,3214.41,3282.78,341191.37,1146333667.69,3455.72,direct,
459,1648857600,3531.17,3435.63,3455.72,223141.3,777202927.2,3444.68,direct,
460,1648944000,3580.76,3414.24,3444.68,173032.36,605819080.56,3522.49,direct,
461,1649030400,3546.88,3408.47,3522.49,257607.25,896630079.47,3520.15,direct,
462,1649116800,3553.56,3397.01,3520.15,279510.77,972367292.53,3406.48,direct,
463,1649203200,3407.48,3162.57,3406.48,485056.81,1587365720.77,3168.91,direct,
464,1649289600,3269.19,3143.89,3168.91,260468.32,836302734.24,3229.28,direct,
465,1649376000,3313.28,3174.37,3229.28,227087.37,738712527.46,3192.92,direct,
466,1649462400,3268.83,3183.1,3192.92,91610.23,295003082.23,3259.62,direct,
467,1649548800,3308.86,3191.99,3259.62,120410.14,391825529.05,3202.89,direct,
468,1649635200,3214.49,2950.95,3202.89,403463.25,1233562295.37,2979.52,direct,
469,1649721600,3086.55,2951.54,2979.52,314585.59,950255189.07,3028.77,direct,
470,1649808000,3129.24,2997.92,3028.77,228501.62,701662998.64,3118.5,direct,
471,1649894400,3144.41,2976.71,3118.5,209785.23,640639970.5,3021.76,direct,
472,1649980800,3058.39,2994.32,3021.76,112527.6,340633128.58,3041.21,direct,
473,1650067200,3086.29,3011.45,3041.21,71416.98,217214977.29,3060.28,direct,
474,1650153600,3082.05,2982.78,3060.28,107492.8,327041532.39,2988.4,direct,
475,1650240000,3070.29,2883.58,2988.4,279489.32,827696634.5,3056.2,direct,
476,1650326400,3131.65,3030.72,3056.2,191668.54,590853605.85,3102.52,direct,
477,1650412800,3167.34,3036.35,3102.52,221851.43,686897462.05,3077.74,direct,
478,1650499200,3179.21,2943.42,3077.74,270698.7,833558465.56,2984.24,direct,
479,1650585600,3033.2,2933.76,2984.24,218762.93,652250110.96,2963.17,direct,
480,1650672000,2979.17,2917.56,2963.17,86821.69,256592711.6,2933.65,direct,
481,1650758400,2967.57,2912.94,2933.65,84600.84,248805776.03,2922.37,direct,
482,1650844800,3026.15,2798.58,2922.37,375642.45,1088856116.93,3006.45,direct,
483,1650931200,3037.19,2768.64,3006.45,320227.74,927820742.34,2809.6,direct,
484,1651017600,2919.74,2795.23,2809.6,274649.23,787100076.86,2889.72,direct,
485,1651104000,2979.81,2855.11,2889.72,266540.51,778080070.18,2936.49,direct,
486,1651190400,2945.97,2776.18,2936.49,295430.37,844702667.04,2817.23,direct,
487,1651276800,2841.57,2717.75,2817.23,143031.78,399317728.28,2726.98,direct,
488,1651363200,2848.48,2717.45,2726.98,147819.9,411197825.48,2826.04,direct,
489,1651449600,2882.32,2777.75,2826.04,306241.97,866626990.45,2856.12,direct,
490,1651536000,2861.43,2754.39,2856.12,228558.02,643426033.63,2780.63,direct,
491,1651622400,2967.75,2770.84,2780.63,288993.54,830683889.51,2940.31,direct,
492,1651708800,2953.25,2691.89,2940.31,323467.94,905660794.97,2747.28,direct,
493,1651795200,2757.11,2633.94,2747.28,321766.12,867130443.62,2692.08,direct,
494,1651881600,2703.39,2589.82,2692.08,135380.98,359893218.95,2635.19,direct,
495,1651968000,2641.2,2486.56,2635.19,272074.71,692511713.12,2519.08,direct,
496,1652054400,2529.04,2224.84,2519.08,811474.42,1914870712.98,2230.95,direct,
497,1652140800,2457.17,2200.52,2230.95,787320.27,1850298109.21,2341.58,direct,
498,1652227200,2450.75,2003.31,2341.58,1217185.95,2717512970.57,2077.83,direct,
499,1652313600,2180.84,1713.99,2077.83,1433452.88,2753038207.64,1952.81,direct,
500,1652400000,2105.4,1936.1,1952.81,141081.42,287252272.37,2081.41,direct,
